1.7e-05, 0, 0, 0, 0
0.038827, 0, 0, 0, 0
0.07099, 0, 0, 0, 0
0.125646, 0, 0, 0, 0
0.175398, 0, 0, 0, 0
0.225522, 0, 0, 0, 0
0.27214, 0, 0, 0, 0
0.317136, 0, 0, 0, 0
0.362028, 0, 0, 0, 0
0.399836, 0, 0, 0, 0
0.456249, 0, 0, 0, 0
0.491615, 0, 0, 0, 0
0.533663, 0, 0, 0, 0
0.578951, 0, 0, 0, 0
0.621037, 0, 0, 0, 0
0.647071, 0, 0, 0, 0
0.685702, 0, 0, 0, 0
0.740646, 0, 0, 0, 0
0.785218, 0, 0, 0, 0
0.785814, 0, 0, 0, 0
0.807991, 0, 0, 0, 0
1.69558, 0.144533, -0.2, 2.72104, -0.0090552
2.63898, 0.4, -0.2, 2.52773, 0.0680004
3.35537, 0.4, -0.2, 2.94801, 0.151103
4.28608, 0.4, -0.2, 2.95529, 0.412389
5.23858, 0.4, 0.2, 2.70934, 0.615695
6.05621, 0.4, 0.2, 2.72716, 0.798208
6.86452, 0.4, 0.2, 2.53475, 0.755367
7.77098, 0.4, 0.2, 2.72638, 0.624888
8.68402, 0.310441, 0.2, 1.85587, 0.516837
9.58018, 0.316413, -0.2, 2.53648, 0.220452
10.5111, 0.4, -0.2, 2.53324, 0.0757072
11.4508, 0.4, -0.2, 2.51759, 0.18406
12.3396, 0.240449, 0.2, 1.70397, 0.434711
13.2759, 0.207482, 0.2, 1.49476, 0.658322
14.1997, 0.181435, 0.2, 1.70691, 0.783562
14.9233, 0.20262, 0.2, 2.21642, 0.838585
15.8794, 0.235223, 0.2, 2.21118, 0.717087
16.8081, 0.275766, 0.2, 2.09731, 0.533653
17.7477, 0.289973, -0.2, 2.09169, 0.418323
18.6612, 0.165745, -0.2, 2.5022, 0.302967
19.5833, 0.193064, -0.2, 1.88299, 0.350896
20.5395, 0.165745, -0.2, 1.70889, 0.523336
21.469, 0.217374, 0.2, 1.98137, 0.731855
22.3573, 0.20021, 0.2, 1.86576, 0.795849
23.1064, 0.0830703, 0.2, 1.97765, 0.75391
23.9622, 0.18837, 0.2, 2.22637, 0.5625
24.9035, 0.154962, -0.2, 2.08362, 0.357099
25.7631, 0.174626, -0.2, 1.97705, 0.325166
26.6778, 0.16356, 0.2, 1.97891, 0.567638
27.6195, 0.120952, 0.2, 2.09562, 0.799065
28.5435, 0.144533, 0.2, 1.98076, 0.770371
29.5024, 0.154962, 0.2, 1.98063, 0.645391
30.4165, 0.245729, 0.2, 2.09895, 0.491535
31.3433, 0.193064, -0.2, 1.78949, 0.2988
32.0043, 0.132486, -0.2, 2.09601, 0.197495
32.9243, 0.176882, -0.2, 1.98229, 0.394349
33.6424, 0.150748, 0.2, 1.78822, 0.59575
34.5431, 0.27018, 0.2, 1.87989, 0.831027
35.4818, 0.0910688, 0.2, 1.98002, 0.911834
36.3949, 0.26465, 0.2, 1.98607, 0.786814
37.2954, 0.245729, 0.2, 1.88014, 0.555668
38.154, 0.11908, -0.2, 1.63074, 0.435187
39.0825, 0.138445, -0.2, 1.78592, 0.218047
40.0386, 0.0521785, -0.2, 1.78486, 0.237894
40.9708, 0.0894403, -0.2, 1.87463, 0.311726
41.8851, 0.130528, 0.2, 1.44205, 0.459779
42.5991, 0.120952, 0.2, 1.70147, 0.505627
43.3802, 0.16139, 0.2, 1.444, 0.463815
44.1566, 0.0960409, -0.2, 1.79348, 0.273819
44.8992, 0.0878261, -0.2, 1.7897, 0.224975
45.8338, 0.0994275, -0.2, 1.62942, 0.25414
46.7523, 0.136445, 0.2, 1.98142, 0.307095
47.6904, 0.172385, 0.2, 1.70888, 0.344289
48.5829, 0.205044, 0.2, 1.98343, 0.387857
49.4694, 0.12474, 0.2, 1.71039, 0.43048
50.3411, 0.172385, 0.2, 1.78973, 0.456934
51.2395, 0.197814, 0.2, 1.98373, 0.431882
52.1869, 0.186044, 0.2, 1.79092, 0.303863
53.1268, 0.22494, 0.2, 1.49839, 0.190402
54.0588, 0.150748, 0.2, 1.50089, 0.0597981
54.9525, 0.132486, -0.2, 1.79276, -0.0164553
55.319, 0.154962, -0.2, 1.62528, 0.0283128
56.2414, 0.179151, 0.2, 1.70053, 0.230973
56.9582, 0.0960409, 0.2, 1.53592, 0.418359
57.8854, 0.209934, 0.2, 1.3768, 0.520619
58.6228, 0.14046, 0.2, 1.29162, 0.391128
59.5855, 0.12474, 0.2, 1.43911, 0.245283
60.4856, 0.183733, 0.2, 1.6163, 0.101034
61.4176, 0.0653486, -0.2, 1.63351, -0.0508957
62.3377, 0.113548, -0.2, 1.49018, -0.0611351
63.2347, 0.117221, -0.2, 1.33827, 0.00710776
64.1089, 0.245729, 0.2, 1.61322, 0.202896
65.0465, 0.22749, 0.2, 1.49668, 0.264234
65.9921, 0.097727, 0.2, 1.3937, 0.178489
66.8625, 0.0509417, 0.2, 1.63483, 0.025786
67.7749, 0.0361964, -0.2, 1.33597, -0.142504
68.4888, 0.298662, -0.2, 1.38799, -0.171386
69.4276, 0.148662, -0.2, 1.50292, -0.278689
70.343, 0.0830703, -0.2, 1.44508, -0.0792902
71.2517, 0.179151, 0.2, 1.17087, 0.155446
72.1295, 0.284249, 0.2, 1.38353, 0.127005
73.0603, 0.101142, 0.2, 1.38979, 0.00277269
73.9829, 0.0331463, 0.2, 1.34311, -0.153911
74.9034, 0.181435, -0.2, 1.33965, -0.349877
75.8237, 0.207482, -0.2, 1.33859, -0.442983
76.7729, 0.032159, 0.2, 1.25137, -0.227072
77.4881, 0.343966, 0.2, 1.13593, -0.0508218
78.3886, 0.337747, 0.2, 1.2432, 0.0256936
79.3291, 0.27858, 0.2, 1.01513, 0.0352399
80.2608, 0.304524, 0.2, 1.39011, -0.106642
81.1898, 0.219882, 0.2, 1.29271, -0.257988
81.6996, 0.0572717, -0.2, 1.24895, -0.39049
82.6488, 0.130528, -0.2, 1.20952, -0.347727
83.3016, 0.304524, 0.2, 1.16875, -0.0715392
84.0457, 0.0815139, 0.2, 0.944523, 0.075124
84.9813, 0.0331463, 0.2, 1.29419, -0.114766
85.7279, 0.219882, 0.2, 1.17129, -0.208383
86.6363, 0.18837, -0.2, 1.01593, -0.312427
87.559, 0.174626, -0.2, 1.04598, -0.43761
88.4773, 0.235223, -0.2, 1.17371, -0.597997
89.3942, 0.108145, -0.2, 1.02038, -0.627604
90.3576, 0.219882, 0.2, 1.04331, -0.46266
91.2984, 0.0383035, 0.2, 1.13901, -0.229846
92.0397, 0.170158, 0.2, 0.989741, -0.205732
92.7236, 0.0754328, 0.2, 1.13017, -0.262076
93.6713, 0.176882, 0.2, 1.14053, -0.415782
94.501, 0.183733, -0.2, 1.10832, -0.568348
95.4266, 0.0572717, -0.2, 1.07623, -0.713288
96.3438, 0.179151, -0.2, 0.924526, -0.804009
97.2628, 0.217374, 0.2, 0.894441, -0.567641
98.1923, 0.130528, 0.2, 0.878405, -0.415247
99.0866, 0.101142, 0.2, 0.89716, -0.417942
99.8384, 0.104615, 0.2, 0.992801, -0.509132
100.765, 0.219882, 0.2, 1.02143, -0.667396
101.672, 0.106373, -0.2, 0.884254, -0.822159
102.398, 0.111733, 0.2, 0.900884, -0.650412
103.352, 0.0612446, 0.2, 0.865458, -0.50895
104.288, 0.113548, 0.2, 0.845584, -0.372804
105.159, 0.0910688, 0.2, 0.749103, -0.541755
106.051, 0.154962, 0.2, 0.968813, -0.662669
106.991, 0.0994275, -0.2, 0.77928, -0.819531
107.938, 0.0830703, -0.2, 0.884023, -0.996952
108.841, 0.12474, -0.2, 0.948952, -0.966266
109.562, 0.0846411, -0.2, 0.808858, -0.867284
110.466, 0.0960409, -0.2, 0.883124, -0.715155
111.405, 0.0625981, 0.2, 0.843627, -0.665841
112.123, 0.0830703, 0.2, 0.943359, -0.605255
112.633, 0.0546959, 0.2, 0.735585, -0.713392
113.581, 0.0960409, -0.2, 0.810966, -0.895214
114.492, 0.0754328, -0.2, 0.810373, -0.977663
115.4, 0.0625981, -0.2, 0.863655, -1.01385
116.336, 0.148662, -0.2, 0.945429, -0.970414
117.236, 0.142489, 0.2, 0.723258, -0.770151
118.141, 0.134458, 0.2, 0.663416, -0.582619
118.997, 0.0784444, 0.2, 0.919559, -0.574309
119.949, 0.0878261, 0.2, 0.792479, -0.701441
120.688, 0.0361964, 0.2, 0.813623, -0.830045
121.21, 0.117221, 0.2, 0.795861, -1.00356
122.155, 0.144533, 0.2, 0.782017, -1.16277
123.101, 0.181435, -0.2, 0.830074, -1.27946
124.023, 0.193064, -0.2, 0.785149, -1.27476
124.938, 0.113548, 0.2, 0.850268, -1.08163
125.873, 0.0910688, 0.2, 0.826514, -0.906708
126.754, 0.0497195, 0.2, 0.713561, -0.819354
127.706, 0.148662, 0.2, 0.698438, -0.823783
128.386, 0.035165, 0.2, 0.775661, -0.932208
129.316, 0.152848, -0.2, 0.811166, -1.08234
130.062, 0.071024, -0.2, 0.844468, -1.15134
130.962, 0.136445, -0.2, 0.764955, -1.1518
131.859, 0.0438282, 0.2, 0.809746, -0.981566
132.724, 0.138445, 0.2, 0.736077, -0.802413
133.691, 0.0754328, 0.2, 0.687353, -0.932193
134.621, 0.0769314, -0.2, 0.881566, -1.02089
135.55, 0.172385, -0.2, 0.725124, -1.23623
136.428, 0.0878261, 0.2, 0.734372, -1.20112
137.35, 0.0509417, -0.2, 0.763814, -1.15204
138.055, 0.0449772, 0.2, 0.608235, -1.11601
138.997, 0.0846411, 0.2, 0.830841, -1.05973
139.934, 0.0311866, 0.2, 0.825196, -1.10798
140.867, 0.0559765, 0.2, 0.741348, -1.19656
141.589, 0.032159, 0.2, 0.682805, -1.1413
142.542, 0.0639661, 0.2, 0.658764, -1.07841
143.476, 0.0846411, 0.2, 0.647836, -1.04848
144.403, 0.0438282, 0.2, 0.641305, -1.00805
145.348, 0.048512, 0.2, 0.646472, -0.995559
146.288, 0.0653486, 0.2, 0.740794, -1.1135
147.226, 0.0653486, 0.2, 0.742938, -1.21671
148.168, 0.0667457, -0.2, 0.671726, -1.224
149.103, 0.035165, -0.2, 0.63585, -1.17066
150.028, 0.120952, 0.2, 0.728574, -1.12154
150.977, 0.132486, 0.2, 0.72782, -1.07856
151.881, 0.183733, -0.2, 0.664861, -1.19558
152.806, 0.152848, -0.2, 0.752071, -1.34695
153.734, 0.0497195, -0.2, 0.766819, -1.26547
154.638, 0.136445, 0.2, 0.659677, -1.03019
155.391, 0.108145, 0.2, 0.728837, -0.884991
156.332, 0.111733, 0.2, 0.726498, -0.998215
157.261, 0.179151, -0.2, 0.724847, -1.15497
158.191, 0.165745, -0.2, 0.811, -1.27374
159.119, 0.174626, -0.2, 0.844777, -1.27759
160.039, 0.130528, -0.2, 0.73679, -1.22724
160.989, 0.0799719, 0.2, 0.722825, -1.21034
161.711, 0.0404693, 0.2, 0.72219, -1.16276
162.639, 0.0415743, 0.2, 0.604696, -1.13267
163.535, 0.111733, 0.2, 0.643736, -1.07422
164.486, 0.032159, 0.2, 0.679126, -1.08929
165.409, 0.0521785, -0.2, 0.68591, -1.27921
166.359, 0.142489, -0.2, 0.68078, -1.34701
167.287, 0.0497195, 0.2, 0.709731, -1.12445
168.204, 0.032159, 0.2, 0.603881, -0.937597
169.118, 0.0331463, 0.2, 0.63166, -0.908116
170.042, 0.0383035, 0.2, 0.64438, -1.08874
170.936, 0.0572717, 0.2, 0.668613, -1.19327
171.864, 0.205044, -0.2, 0.648191, -1.35213
172.789, 0.4, -0.2, 0.660041, -1.50989
173.698, 0.331583, -0.2, 0.739525, -1.3854
174.618, 0.172385, 0.2, 0.613402, -1.20167
175.561, 0.144533, 0.2, 0.657434, -1.01458
176.309, 0.167944, 0.2, 0.675634, -0.915807
177.22, 0.179151, 0.2, 0.636411, -1.04979
178.165, 0.19071, 0.2, 0.634144, -1.17562
179.101, 0.4, -0.2, 0.702829, -1.35545
180.044, 0.4, -0.2, 0.592961, -1.51503
180.991, 0.4, -0.2, 0.66831, -1.46575
181.918, 0.4, -0.2, 0.645645, -1.33055
182.824, 0.385719, -0.2, 0.533621, -1.17811
183.773, 0.0799719, 0.2, 0.550523, -1.00744
184.681, 0.316413, 0.2, 0.53365, -0.792747
185.613, 0.31342, 0.2, 0.633967, -0.915002
186.535, 0.0927118, 0.2, 0.52067, -1.11753
187.451, 0.0404693, -0.2, 0.594382, -1.2898
188.394, 0.4, -0.2, 0.548093, -1.29125
189.081, 0.289973, 0.2, 0.49486, -1.0813
189.986, 0.331583, 0.2, 0.509218, -0.898059
190.915, 0.298662, -0.2, 0.498203, -0.858341
191.843, 0.27018, -0.2, 0.55033, -0.824519
192.775, 0.154962, -0.2, 0.490425, -0.629519
193.609, 0.275526, -0.191936, 0.473519, -0.602984
194.421, 0.317425, -0.105201, 0.442049, -0.3305
195.318, 0.4, -0.0338245, 0.402637, -0.106263
196.058, 0.4, -0.038407, 0.428002, -0.120659
196.987, 0.4, 0.0345716, 0.39046, 0.10861
197.941, 0.4, 0.0389859, 0.369802, 0.122478
