3.7e-05, 0, 0, 0, 0
0.132379, 0, 0, 0, 0
0.213549, 0, 0, 0, 0
0.32117, 0, 0, 0, 0
0.436143, 0, 0, 0, 0
0.460777, 0, 0, 0, 0
0.461639, 0, 0, 0, 0
1.25371, 0.4, 0.199991, 2.72398, 0.208997
2.00922, 0.4, -0.199997, 2.51627, 0.311554
2.94302, 0.4, -0.2, 2.53601, 0.384467
3.89274, 0.4, -0.199936, 2.5347, 0.617526
4.83371, 0.4, -0.19815, 2.53568, 0.827123
5.75779, 0.4, -0.199475, 1.77558, 0.998258
6.66741, 0.4, -0.199872, 2.5262, 1.17424
7.53468, 0.4, 0.199986, 2.37069, 1.45417
8.33077, 0.4, 0.199973, 2.22003, 1.61406
9.25597, 0.334631, 0.199967, 2.09822, 1.77857
10.1077, 0.33462, 0.199971, 2.22383, 1.72967
10.9998, 0.4, 0.199961, 1.98141, 1.61591
11.9252, 0.4, 0.199933, 2.08671, 1.46075
12.8857, 0.340126, 0.199958, 2.3547, 1.35461
13.8589, 0.4, 0.199896, 2.53569, 1.27229
14.6994, 0.318632, 0.199928, 1.87109, 1.14044
15.6491, 0.329394, 0.199912, 1.87855, 1.0315
16.5477, 0.321296, 0.199927, 1.96821, 0.874903
17.4744, 0.313446, -0.199895, 1.87189, 0.767547
18.4103, 0.3375, -0.193449, 1.883, 0.688317
19.1337, 0.321246, 0.197453, 1.97942, 0.818951
20.0482, 0.318946, 0.199829, 1.88282, 1.02755
20.9852, 0.391673, 0.199851, 1.62537, 1.16652
21.9234, 0.340641, 0.199806, 1.88176, 1.00333
22.8741, 0.4, 0.193172, 1.63498, 0.842451
23.7798, 0.4, 0.19455, 1.49827, 0.748532
24.701, 0.4, 0.199942, 1.56635, 0.676844
25.6153, 0.382702, -0.199902, 1.63457, 0.724416
26.5288, 0.4, 0.198722, 1.38697, 0.781803
27.4666, 0.4, 0.199486, 1.56416, 0.956469
28.3937, 0.4, 0.178771, 1.44407, 0.886391
29.2888, 0.4, 0.199058, 1.13821, 0.798862
30.2516, 0.4, 0.199504, 1.38956, 0.676975
31.1868, 0.4, 0.199902, 1.0665, 0.590779
32.1297, 0.4, -0.199838, 1.24026, 0.452304
33.041, 0.4, -0.199943, 1.1628, 0.595013
33.9766, 0.4, 0.199707, 1.12957, 0.818945
34.9225, 0.4, 0.1851, 0.919371, 0.971964
35.848, 0.4, 0.199268, 1.10091, 0.876556
36.7684, 0.4, 0.199672, 1.03867, 0.762648
37.6906, 0.4, 0.199918, 1.13431, 0.584008
38.6052, 0.4, -0.199844, 1.04739, 0.491133
39.4641, 0.4, -0.199165, 1.07078, 0.286163
40.2597, 0.4, -0.19922, 0.919163, 0.370087
41.2015, 0.4, -0.199876, 0.882276, 0.609422
42.1178, 0.4, 0.19979, 0.841992, 0.814731
43.0279, 0.4, 0.199886, 0.969227, 0.747391
43.9655, 0.4, -0.199923, 0.921989, 0.605989
44.9012, 0.4, -0.199823, 0.876502, 0.504873
45.6394, 0.4, -0.199495, 0.826235, 0.386488
46.326, 0.4, -0.199902, 0.779761, 0.695413
47.1777, 0.4, 0.199779, 0.780142, 0.823809
48.1152, 0.4, 0.199656, 0.764582, 0.960544
48.8913, 0.4, 0.199796, 0.713653, 0.949661
49.7527, 0.4, 0.199869, 0.845032, 0.679578
50.4533, 0.4, 0.199958, 0.696515, 0.735021
51.3685, 0.4, 0.199983, 0.733447, 0.616808
52.2808, 0.4, -0.199983, 0.629199, 0.611765
53.1892, 0.4, 0.199891, 0.671195, 0.892749
54.1254, 0.4, 0.19985, 0.683784, 1.02624
55.066, 0.4, 0.19988, 0.629154, 0.992456
56.0127, 0.4, 0.199913, 0.628891, 0.868282
56.9321, 0.4, 0.199944, 0.574435, 0.721492
57.6935, 0.388312, 0.199961, 0.588624, 0.6364
58.5907, 0.362318, -0.199984, 0.552266, 0.401904
59.536, 0.310929, -0.199859, 0.501174, 0.305336
60.4816, 0.310616, -0.199959, 0.503241, 0.385633
61.2048, 0.316041, 0.199909, 0.453185, 0.667032
62.1368, 0.4, 0.19991, 0.464223, 0.774852
63.0839, 0.4, 0.199894, 0.514702, 0.728034
64.0106, 0.4, 0.199887, 0.640126, 0.594045
64.9082, 0.4, 0.199889, 0.493601, 0.515421
65.8041, 0.4, 0.199968, 0.523573, 0.386026
66.7509, 0.4, -0.199812, 0.49234, 0.230558
67.557, 0.4, -0.199783, 0.443061, 0.0761948
68.5208, 0.4, 0.199865, 0.32999, 0.0398273
69.4404, 0, 0, 0.295736, -0.0248309
70.3228, 0, 0, 0.244022, 0.337706
71.2576, 0.337314, 0.19998, 0.426885, 0.286591
72.1682, 0.397295, 0.199923, 0.329156, 0.453969
73.0976, 0, 0, 0.270327, 0.313748
74.035, 0.321171, 0.199966, 0.494162, 0.221437
74.9672, 0, 0, 0.260573, 0.39613
75.9162, 0, 0, 0.295731, 0.255668
76.831, 0, 0, 0.268105, 0.30657
77.7522, 0.4, -0.199285, 0.33888, 0.168714
78.5568, 0, 0, 0.278507, 0.136182
79.4102, 0, 0, 0.235561, 0.277976
