2e-05, 0, 0, 0, 0
0.012435, 0, 0, 0, 0
0.050031, 0, 0, 0, 0
0.118654, 0, 0, 0, 0
0.13849, 0, 0, 0, 0
0.259091, 0, 0, 0, 0
1.15308, 0.267457, -0.199982, 2.95177, -0.273209
2.10749, 0.4, -0.199981, 2.52506, -0.0710201
3.03657, 0.319451, -0.19999, 3.21787, -0.0220567
3.79923, 0.248493, 0.199959, 3.21731, 0.194457
4.69185, 0.209183, 0.199185, 2.72817, 0.403535
5.60969, 0.0895917, 0.199831, 2.80654, 0.428513
6.56564, 0.200724, 0.11533, 1.9826, 0.378651
7.50989, 0.0987421, 0.114138, 1.9826, 0.378651
8.41203, 0.1023, 0.113844, 1.9826, 0.378651
9.34548, 0.099446, 0.113733, 1.9826, 0.378651
10.2573, 0.109004, 0.113596, 1.9826, 0.378651
11.1208, 0.0951777, 0.114484, 1.9826, 0.378651
11.8397, 0.124757, 0.11391, 1.9826, 0.378651
12.7861, 0.0963215, 0.113803, 1.9826, 0.378651
13.5176, 0.133995, 0.114383, 1.9826, 0.378651
14.4634, 0.104489, 0.114335, 1.9826, 0.378651
15.1737, 0.0956998, 0.114172, 1.9826, 0.378651
15.905, 0.0961321, 0.113915, 1.9826, 0.378651
16.841, 0.0995245, 0.113688, 1.9826, 0.378651
17.7918, 0.117888, 0.114003, 1.9826, 0.378651
18.739, 0.115635, 0.116713, 1.9826, 0.378651
